file,age,gender,race,service_test
17537,6,1,5,TRUE
58846,3,1,0,TRUE
52262,1,1,4,TRUE
22330,5,1,0,FALSE
14956,6,1,3,FALSE
26621,4,1,1,TRUE
26951,3,1,5,TRUE
32075,4,1,0,FALSE
21194,1,1,2,FALSE
66195,5,1,0,TRUE
44838,3,0,4,TRUE
71317,3,1,1,FALSE
34427,0,1,4,FALSE
16856,1,1,2,FALSE
62350,6,0,4,TRUE
17159,3,1,5,FALSE
14146,1,0,5,TRUE
52024,0,1,6,FALSE
58983,6,0,0,TRUE
33008,6,0,0,TRUE
23699,1,0,1,FALSE
27115,2,0,6,TRUE
80796,4,1,3,FALSE
73304,2,0,1,TRUE
39828,5,0,3,TRUE
14005,5,0,4,TRUE
55099,4,0,3,FALSE
16184,4,1,4,FALSE
13660,4,1,2,FALSE
78109,3,0,3,TRUE
58546,0,1,4,FALSE
54062,3,0,2,TRUE
47040,6,1,5,FALSE
81380,1,0,6,FALSE
86242,4,0,6,FALSE
34591,0,0,0,FALSE
74320,2,0,5,FALSE
41534,6,1,6,FALSE
34803,5,1,6,FALSE
71230,5,0,0,TRUE
13654,2,1,1,FALSE
5356,3,0,1,FALSE
17580,2,1,0,FALSE
82424,2,0,2,FALSE
60245,3,1,5,TRUE
16487,5,0,2,TRUE
1307,4,1,2,TRUE
10719,4,1,6,FALSE
11336,5,1,5,FALSE
75689,2,1,0,FALSE
11967,1,1,4,FALSE
86099,1,1,0,FALSE
20845,5,0,0,FALSE
23198,3,1,0,TRUE
85574,5,1,0,TRUE
72724,5,0,1,TRUE
8451,0,0,0,FALSE
19240,7,1,5,TRUE
68139,3,1,4,TRUE
69092,4,0,3,FALSE
48392,6,0,3,FALSE
84870,1,0,1,TRUE
77717,3,0,1,TRUE
26718,1,1,5,FALSE
53690,2,0,1,TRUE
81197,5,1,1,FALSE
12406,3,1,6,TRUE
7499,7,0,3,TRUE
49980,3,0,3,FALSE
81176,5,1,1,TRUE
5205,6,0,0,TRUE
12288,0,1,6,FALSE
30844,2,0,5,TRUE
80739,2,1,1,TRUE
18857,6,0,3,FALSE
11398,6,0,6,TRUE
47999,0,0,6,FALSE
72848,3,1,5,FALSE
11793,3,0,4,TRUE
29817,2,1,5,TRUE
60609,4,1,5,FALSE
30933,6,0,0,FALSE
2286,5,0,3,TRUE
11081,1,0,0,TRUE
81231,2,1,3,FALSE
65696,3,0,6,TRUE
41405,5,1,0,FALSE
57663,0,0,0,FALSE
8875,4,0,1,TRUE
5204,5,1,2,FALSE
65230,2,0,5,FALSE
75551,6,0,1,TRUE
76694,2,1,5,TRUE
3850,0,1,3,FALSE
81140,4,0,1,FALSE
86180,5,0,0,TRUE
63753,3,1,5,TRUE
73370,1,1,5,TRUE
17357,4,0,6,TRUE
22259,6,0,2,FALSE
10793,7,1,2,FALSE
3458,5,1,6,FALSE
11816,6,1,2,FALSE
72238,0,1,4,FALSE
6365,6,1,6,FALSE
9754,4,1,2,TRUE
85014,4,1,1,TRUE
3377,5,1,6,TRUE
73211,5,1,6,TRUE
11258,1,0,4,TRUE
24673,7,1,0,FALSE
15281,5,1,3,FALSE
63920,4,0,1,TRUE
12659,7,0,6,TRUE
49769,7,0,6,FALSE
67117,1,1,4,FALSE
22136,3,1,4,TRUE
8837,1,0,1,TRUE
3962,3,0,3,FALSE
18302,5,1,1,TRUE
58054,4,1,5,TRUE
75105,0,0,1,FALSE
9992,6,1,1,FALSE
39868,2,0,2,TRUE
14967,1,0,4,TRUE
37344,0,1,5,FALSE
75315,0,0,4,TRUE
20663,2,1,0,FALSE
82030,2,0,3,FALSE
74248,2,0,3,TRUE
47402,2,0,6,TRUE
45733,6,0,5,FALSE
61410,2,0,5,TRUE
61306,3,0,2,TRUE
11164,0,0,2,FALSE
35303,2,0,6,TRUE
84887,4,1,5,FALSE
3156,7,0,6,TRUE
62409,2,0,2,FALSE
82407,1,1,5,FALSE
50584,4,1,1,FALSE
76355,2,1,2,FALSE
67595,3,1,2,FALSE
6149,5,0,3,TRUE
77041,6,1,6,FALSE
5595,0,0,6,FALSE
39222,7,1,0,TRUE
27222,4,1,5,FALSE
31374,4,0,5,TRUE
35114,2,1,3,FALSE
45045,2,1,0,FALSE
82786,5,0,1,TRUE
20751,5,0,0,FALSE
36909,1,1,6,FALSE
13058,4,1,4,FALSE
13454,0,0,6,FALSE
19356,4,0,6,TRUE
74303,1,1,5,FALSE
70386,0,1,0,FALSE
7909,7,0,6,TRUE
57323,6,1,0,TRUE
48728,0,1,5,FALSE
9376,2,1,2,FALSE
81330,5,0,3,TRUE
72211,4,1,2,FALSE
7447,1,0,5,TRUE
34379,4,1,0,FALSE
37271,4,0,2,FALSE
4843,4,0,3,FALSE
42158,7,1,2,TRUE
5314,5,1,6,FALSE
32197,4,0,0,FALSE
28129,5,0,4,TRUE
36948,2,0,6,TRUE
77331,2,0,2,TRUE
40826,4,1,0,FALSE
31879,7,1,0,TRUE
36568,4,0,1,TRUE
28038,5,1,1,TRUE
49299,5,1,6,FALSE
25565,7,1,0,TRUE
53316,5,1,1,TRUE
72558,6,0,6,FALSE
46765,2,0,1,FALSE
57836,0,0,6,FALSE
22731,1,0,3,FALSE
64970,0,1,0,FALSE
9403,2,0,5,TRUE
9550,3,1,4,TRUE
55295,5,1,0,FALSE
58055,4,0,5,FALSE
26417,3,0,5,FALSE
39741,1,1,1,FALSE
77562,1,1,5,FALSE
12542,3,1,5,TRUE
83458,0,1,1,FALSE
29044,4,1,2,FALSE
64707,7,1,3,FALSE
4736,6,1,6,TRUE
50947,2,1,1,TRUE
15207,3,1,5,FALSE
2984,1,1,1,FALSE
79666,1,0,1,FALSE
62865,3,0,6,TRUE
54874,6,1,2,FALSE
6867,4,1,1,FALSE
78546,2,1,3,FALSE
80059,1,1,0,TRUE
23385,2,0,4,TRUE
9339,0,1,0,FALSE
83014,6,0,1,TRUE
50033,0,0,0,FALSE
33857,4,1,3,FALSE
17319,4,0,6,TRUE
63082,1,1,0,TRUE
59414,2,1,1,TRUE
44146,6,0,4,TRUE
35779,0,0,3,FALSE
40879,5,1,3,FALSE
23343,3,1,2,TRUE
32701,5,0,4,TRUE
26846,6,0,5,FALSE
70693,4,0,1,FALSE
52432,7,0,2,FALSE
9317,6,1,6,FALSE
86496,2,1,3,TRUE
54568,7,0,2,FALSE
57272,1,1,2,FALSE
70737,4,1,3,FALSE
31565,0,1,0,FALSE
37046,7,0,0,TRUE
65487,2,0,1,TRUE
86066,1,0,6,FALSE
39865,4,1,6,FALSE
9704,6,1,2,FALSE
64213,0,1,1,FALSE
41067,7,1,5,TRUE
12741,4,1,5,FALSE
72499,1,0,2,FALSE
52773,2,0,6,TRUE
46707,3,0,6,TRUE
24023,3,1,6,TRUE
78184,7,1,2,FALSE
12482,2,1,5,FALSE
82204,3,1,3,TRUE
4972,5,0,1,TRUE
43426,5,1,5,FALSE
59161,6,1,5,FALSE
57372,3,1,6,FALSE
46724,3,1,0,TRUE
63377,3,0,4,TRUE
84671,3,1,3,TRUE
86309,1,1,1,FALSE
28530,4,0,0,FALSE
58470,1,1,5,FALSE
13163,4,1,6,FALSE
70203,3,1,4,TRUE
25288,7,0,5,TRUE
26952,3,1,1,FALSE
47183,3,0,3,FALSE
10766,2,0,5,TRUE
78110,0,0,1,FALSE
39025,5,1,3,FALSE
56158,7,1,0,FALSE
6754,5,0,5,TRUE
49697,5,0,1,TRUE
58625,3,1,6,TRUE
12758,1,0,5,FALSE
15411,7,1,2,FALSE
16735,0,1,5,TRUE
71266,2,1,0,FALSE
65217,0,0,1,FALSE
33280,6,0,3,TRUE
37543,2,0,3,FALSE
28592,6,1,1,TRUE
71901,4,1,3,FALSE
46761,6,1,5,TRUE
60268,5,0,5,TRUE
67883,6,0,1,TRUE
48934,5,1,1,TRUE
84685,2,0,1,TRUE
49145,3,0,6,FALSE
61395,5,1,3,TRUE
54900,3,0,5,TRUE
30629,1,0,1,TRUE
41256,1,1,0,FALSE
6013,3,0,4,TRUE
64469,4,0,0,TRUE
49064,4,0,1,FALSE
8578,5,0,6,TRUE
72836,6,0,2,FALSE
23285,4,1,5,TRUE
44391,5,1,6,FALSE
46437,5,0,0,TRUE
17487,0,1,5,FALSE
68010,6,0,3,TRUE
64265,5,1,0,TRUE
81864,1,0,5,FALSE
73051,3,1,4,TRUE
49469,7,1,3,TRUE
83793,4,1,1,TRUE
30003,1,0,2,TRUE
1917,3,1,5,FALSE
61194,3,0,6,FALSE
35974,4,0,2,FALSE
41102,6,1,4,FALSE
80471,6,0,2,TRUE
60589,5,1,5,TRUE
44408,4,1,1,FALSE
33310,3,1,1,FALSE
1264,0,1,3,TRUE
19077,5,0,5,TRUE
28457,0,0,3,FALSE
35118,3,1,1,TRUE
71910,6,1,1,TRUE
43458,5,1,2,FALSE
71922,0,0,1,TRUE
71750,6,0,3,FALSE
79335,0,1,2,FALSE
10554,2,1,4,TRUE
47298,4,0,4,TRUE
17637,2,1,6,TRUE
49056,1,1,1,FALSE
77490,6,1,1,TRUE
3925,2,1,5,FALSE
30779,1,1,1,FALSE
34022,6,1,3,FALSE
26060,5,0,6,FALSE
44800,7,1,4,FALSE
18494,6,1,4,FALSE
24892,1,0,5,FALSE
12672,0,0,3,FALSE
22270,0,0,6,FALSE
73381,5,0,1,TRUE
18713,7,1,1,TRUE
11536,7,0,3,FALSE
71574,0,0,1,FALSE
28875,4,1,5,FALSE
15758,6,1,5,FALSE
85298,5,1,0,FALSE
45487,2,0,2,FALSE
65842,7,1,1,TRUE
48852,5,1,3,TRUE
78627,1,0,2,TRUE
32228,3,0,2,FALSE
29059,1,0,5,TRUE
34106,6,0,1,TRUE
70016,5,0,6,FALSE
37374,2,0,2,FALSE
11499,1,1,4,TRUE
57666,4,1,2,FALSE
83703,5,1,4,TRUE
47077,7,1,1,TRUE
28618,5,0,6,FALSE
38580,2,1,5,FALSE
85440,6,1,1,FALSE
57565,6,0,4,TRUE
55322,0,1,1,FALSE
40878,1,1,0,FALSE
84755,5,0,3,FALSE
17615,6,1,3,FALSE
40847,7,0,5,FALSE
19335,3,1,5,FALSE
63555,7,1,5,FALSE
40827,2,0,4,TRUE
40704,1,0,4,TRUE
15713,7,1,0,TRUE
4281,5,1,1,FALSE
27570,5,0,3,FALSE
57038,5,0,3,TRUE
48029,5,0,4,TRUE
10959,2,1,3,TRUE
43925,4,1,1,TRUE
39681,2,1,2,TRUE
54413,4,1,3,TRUE
31185,7,1,0,TRUE
66203,5,0,0,FALSE
28323,2,0,0,FALSE
85216,5,1,2,TRUE
38421,0,0,6,FALSE
23735,2,0,5,FALSE
62580,7,0,6,FALSE
76315,4,0,5,FALSE
54991,4,1,2,TRUE
69955,6,0,3,FALSE
9966,5,1,1,TRUE
28091,2,1,3,FALSE
10596,4,1,3,FALSE
15285,7,1,3,FALSE
58922,0,0,6,FALSE
32518,4,0,2,FALSE
37591,0,1,3,FALSE
57838,5,0,6,FALSE
35511,0,1,0,FALSE
24882,0,1,1,FALSE
36982,3,1,2,TRUE
62147,1,0,4,TRUE
53968,2,0,3,FALSE
65985,5,1,3,FALSE
60762,2,0,4,TRUE
18356,2,0,5,TRUE
85254,3,0,1,FALSE
27641,7,1,5,TRUE
18123,1,0,2,FALSE
25152,1,1,2,FALSE
78342,0,0,0,TRUE
71128,7,0,0,FALSE
26214,5,1,2,FALSE
58287,1,1,6,FALSE
21947,5,0,4,TRUE
12483,2,1,6,TRUE
19632,2,1,3,TRUE
75547,5,0,3,FALSE
84617,4,0,5,FALSE
27966,7,1,0,FALSE
57253,2,0,6,FALSE
69762,6,1,6,FALSE
45528,7,0,5,TRUE
73642,6,0,5,FALSE
53513,0,0,2,TRUE
66256,1,1,4,FALSE
75339,1,1,6,TRUE
12238,4,1,0,FALSE
24046,5,0,6,TRUE
39598,7,1,4,FALSE
39136,7,0,4,TRUE
25689,4,1,5,TRUE
79854,3,1,0,TRUE
49804,6,1,4,TRUE
71411,6,0,0,TRUE
31611,7,0,6,FALSE
16346,7,0,1,TRUE
75928,1,0,5,TRUE
44302,7,0,3,FALSE
22465,0,1,0,TRUE
39366,7,0,6,FALSE
56222,4,1,2,FALSE
8391,0,1,4,FALSE
22827,1,0,3,FALSE
52348,4,1,4,FALSE
13080,0,1,0,FALSE
59564,2,0,4,TRUE
76947,5,1,2,FALSE
1284,7,1,1,FALSE
21611,1,1,3,FALSE
52051,4,0,2,TRUE
40144,7,0,4,TRUE
18578,1,0,6,FALSE
35981,4,0,5,TRUE
5110,1,1,1,FALSE
42314,6,0,6,FALSE
47247,4,1,4,FALSE
83974,7,1,1,FALSE
41926,3,1,1,TRUE
37674,1,0,6,FALSE
43478,4,0,0,TRUE
76805,7,1,1,TRUE
23124,3,1,5,TRUE
52556,6,0,4,TRUE
25232,1,1,1,FALSE
48268,6,0,6,FALSE
35208,7,0,3,TRUE
18374,7,1,4,FALSE
10194,2,0,4,TRUE
77585,6,0,1,TRUE
10046,2,1,2,TRUE
46566,7,1,3,TRUE
21911,2,0,4,TRUE
51167,7,1,2,TRUE
46200,5,0,5,TRUE
25738,7,1,4,TRUE
41795,7,0,5,FALSE
27972,3,1,3,FALSE
58684,1,1,1,FALSE
7699,1,0,3,FALSE
59620,2,0,5,FALSE
70385,3,0,6,FALSE
75780,1,1,3,FALSE
79832,5,1,1,TRUE
5543,4,1,1,FALSE
85158,1,1,5,TRUE
69568,6,1,2,TRUE
5721,2,0,5,TRUE
2238,3,1,0,TRUE
39996,4,0,6,FALSE
60306,5,0,4,TRUE
43089,2,0,1,FALSE
42948,0,1,4,FALSE
81084,4,0,5,TRUE
5234,2,1,2,TRUE
58728,0,0,2,FALSE
11304,0,0,5,TRUE
7244,2,0,4,TRUE
12753,3,0,2,TRUE
74239,4,0,2,FALSE
82796,5,0,0,FALSE
21191,0,0,0,TRUE
69043,7,1,3,FALSE
5632,5,1,5,FALSE
53933,4,0,4,TRUE
33970,6,0,2,FALSE
23950,7,0,1,TRUE
5694,6,1,6,FALSE
75812,7,1,2,FALSE
4391,3,1,2,TRUE
38002,4,0,2,TRUE
75890,1,0,0,FALSE
17630,3,1,1,FALSE
84380,3,1,0,TRUE
422,2,1,1,TRUE
77827,7,1,6,FALSE
7670,1,1,5,FALSE
5727,6,0,3,TRUE
48318,3,0,5,TRUE
7484,4,0,1,TRUE
42023,5,1,1,FALSE
8796,6,1,5,FALSE
61207,3,1,5,FALSE
22075,6,0,5,FALSE
70096,3,0,3,FALSE
7136,2,0,6,FALSE
3791,2,0,2,FALSE
52642,3,1,5,TRUE
13012,7,1,0,TRUE
30230,4,0,4,TRUE
40570,3,0,6,FALSE
66416,7,0,0,TRUE
57756,4,0,5,TRUE
72223,3,1,1,TRUE
22468,4,0,2,TRUE
37124,7,0,6,TRUE
16934,0,0,6,FALSE
1397,5,1,1,FALSE
4620,1,1,0,FALSE
3711,3,1,3,FALSE
83996,7,1,2,FALSE
47451,3,1,4,TRUE
69107,4,0,5,TRUE
53175,4,0,1,FALSE
43846,0,0,2,TRUE
15196,4,0,0,TRUE
4781,7,0,6,TRUE
52102,1,1,1,FALSE
28200,5,0,2,FALSE
77256,0,1,1,FALSE
71669,7,0,2,TRUE
26919,3,1,0,FALSE
84638,3,1,6,TRUE
17106,5,0,1,TRUE
84954,3,1,3,TRUE
63804,5,0,6,TRUE
26239,5,1,2,FALSE
16506,5,0,6,FALSE
40382,4,0,6,TRUE
19047,2,0,4,TRUE
73528,7,0,3,TRUE
35056,3,1,4,TRUE
38212,5,0,3,FALSE
44617,0,1,5,FALSE
32223,1,1,0,FALSE
49383,1,0,1,FALSE
56517,1,0,0,FALSE
49301,5,1,5,TRUE
8404,5,0,5,TRUE
42889,1,1,2,FALSE
9540,3,0,1,FALSE
39912,4,1,1,TRUE
48713,1,0,6,FALSE
55516,1,0,4,TRUE
31673,0,1,3,TRUE
20322,5,1,2,TRUE
78329,0,0,6,FALSE
40542,3,1,0,TRUE
77191,1,0,4,TRUE
7239,0,0,0,TRUE
71999,3,0,2,TRUE
3737,3,0,4,TRUE
50797,7,0,3,TRUE
55702,0,0,5,FALSE
65283,3,1,6,FALSE
24300,6,0,5,TRUE
73677,4,1,0,FALSE
84153,2,1,6,TRUE
47729,1,0,2,FALSE
17181,7,1,4,FALSE
3254,1,0,4,TRUE
24972,2,0,2,FALSE
14101,6,1,4,TRUE
26910,3,1,6,FALSE
72888,4,1,1,TRUE
69455,6,1,2,FALSE
36288,1,1,1,FALSE
79015,6,0,2,FALSE
35625,4,1,5,FALSE
73869,1,0,2,TRUE
5829,4,0,6,FALSE
12865,4,0,6,FALSE
7270,2,0,5,FALSE
62691,5,1,1,FALSE
16758,5,1,5,FALSE
42955,0,0,4,TRUE
84387,1,0,6,TRUE
27464,0,1,0,FALSE
75381,2,1,6,FALSE
61545,3,1,5,FALSE
9294,6,1,4,FALSE
86223,4,0,5,FALSE
70397,1,1,4,FALSE
3200,5,1,3,FALSE
4630,3,1,0,TRUE
28357,6,0,1,FALSE
20289,1,1,5,TRUE
61423,4,0,1,TRUE
53095,2,1,4,TRUE
85515,4,0,0,TRUE
2861,6,1,0,FALSE
37554,3,1,3,TRUE
33364,0,1,6,FALSE
83789,2,0,1,FALSE
7343,1,1,2,FALSE
23944,6,1,1,TRUE
85335,1,1,3,FALSE
25700,6,1,1,FALSE
23188,0,0,1,FALSE
34153,6,0,1,TRUE
52257,7,0,5,FALSE
10548,1,0,2,FALSE
10182,7,0,6,FALSE
26370,2,0,0,TRUE
8057,6,1,1,FALSE
47860,3,1,5,TRUE
16509,5,0,5,TRUE
36204,5,1,3,TRUE
12709,2,0,4,TRUE
9486,5,0,0,FALSE
80423,1,1,0,FALSE
39371,0,0,1,FALSE
27247,0,1,2,FALSE
65152,2,0,3,FALSE
48076,2,0,0,TRUE
17811,2,1,2,TRUE
2862,6,0,6,TRUE
55712,4,0,4,TRUE
51818,3,0,4,TRUE
20401,4,1,2,FALSE
23532,4,1,4,FALSE
77608,2,1,0,FALSE
48792,2,0,3,TRUE
41924,3,0,0,TRUE
40504,3,1,5,TRUE
69304,7,0,5,FALSE
58273,2,1,0,TRUE
51408,6,1,6,FALSE
56361,0,0,0,FALSE
54425,2,1,4,TRUE
38623,3,0,3,TRUE
67961,5,1,6,FALSE
63049,5,1,1,FALSE
67751,6,0,1,TRUE
20981,4,0,1,FALSE
34718,2,1,2,TRUE
7674,6,1,0,FALSE
12600,7,1,0,TRUE
21482,6,0,4,TRUE
62395,3,0,0,TRUE
15731,1,1,5,FALSE
49003,7,0,5,FALSE
32277,2,0,1,FALSE
53073,0,1,6,FALSE
78894,0,0,5,FALSE
9695,0,1,5,FALSE
63599,0,0,0,TRUE
22423,5,0,3,FALSE
57506,7,0,6,TRUE
54260,5,1,1,TRUE
49695,6,1,1,TRUE
11516,2,0,6,TRUE
32830,6,1,0,TRUE
20880,3,1,0,TRUE
51339,5,1,6,FALSE
40970,5,0,1,TRUE
21099,7,1,3,FALSE
16396,4,0,2,TRUE
31187,6,1,3,FALSE
81096,0,1,6,FALSE
73091,7,1,0,TRUE
48488,3,0,2,TRUE
28685,4,1,4,FALSE
15672,3,0,5,FALSE
52393,4,1,6,TRUE
76453,4,0,1,FALSE
60443,3,1,3,TRUE
74122,1,1,5,FALSE
75148,0,1,0,FALSE
37622,7,1,2,FALSE
72613,5,1,1,TRUE
9692,7,0,5,TRUE
68851,6,1,6,FALSE
61440,5,0,2,TRUE
22738,2,0,4,TRUE
4548,3,1,5,TRUE
70339,7,1,6,FALSE
6847,0,0,4,TRUE
55133,4,0,6,FALSE
9465,6,1,3,FALSE
76400,6,1,0,TRUE
29929,6,1,0,TRUE
17997,5,0,0,TRUE
12540,0,1,4,TRUE
44987,5,1,1,TRUE
56306,4,1,3,FALSE
1804,3,1,3,TRUE
49289,5,1,3,FALSE
79240,7,0,5,TRUE
15621,2,1,5,FALSE
51553,2,1,4,TRUE
30231,0,0,0,FALSE
63705,1,1,0,TRUE
28751,3,0,0,TRUE
1578,4,1,2,FALSE
53919,4,1,0,FALSE
22077,4,1,3,FALSE
70005,2,0,5,FALSE
1253,7,1,3,TRUE
14593,4,1,2,TRUE
16123,1,1,3,FALSE
80591,0,1,0,FALSE
57080,3,1,6,FALSE
8383,6,1,0,TRUE
32291,6,1,1,TRUE
47461,4,0,2,FALSE
50098,5,0,3,FALSE
5264,2,0,5,TRUE
86516,0,0,5,FALSE
74785,5,0,4,TRUE
41560,6,1,3,FALSE
37724,0,1,6,FALSE
67017,7,0,5,FALSE
72756,1,0,5,FALSE
30707,6,1,2,FALSE
3794,2,1,5,FALSE
15219,3,0,0,FALSE
10151,3,1,4,TRUE
69615,6,1,3,FALSE
36403,4,0,0,TRUE
51318,3,0,1,TRUE
10314,6,1,1,FALSE
22322,6,1,4,FALSE
57243,3,0,5,FALSE
15292,6,0,5,TRUE
70125,7,0,3,TRUE
47381,6,0,6,TRUE
28406,4,1,6,FALSE
25744,3,0,1,TRUE
23196,2,1,1,TRUE
69404,1,0,1,FALSE
14439,5,0,5,TRUE
8345,1,0,1,FALSE
33598,6,0,6,FALSE
5113,0,0,2,TRUE
12630,5,1,6,FALSE
4870,3,0,4,TRUE
75610,5,0,6,FALSE
77718,1,1,6,TRUE
15276,0,0,6,FALSE
54370,6,0,3,FALSE
21889,1,1,5,FALSE
71176,4,1,0,TRUE
86168,1,0,1,TRUE
18255,1,0,3,FALSE
24271,1,1,5,FALSE
45087,6,0,4,TRUE
62891,3,0,0,FALSE
1611,2,1,4,TRUE
76463,6,0,1,TRUE
86154,1,1,5,FALSE
42370,4,0,3,TRUE
57896,4,0,6,TRUE
61365,3,0,6,FALSE
22212,6,1,3,TRUE
41761,2,1,4,TRUE
21661,1,0,2,TRUE
15428,5,0,2,FALSE
29382,4,0,4,TRUE
32150,1,0,1,TRUE
24754,4,1,4,FALSE
51443,3,0,0,TRUE
5593,0,0,2,TRUE
86057,1,1,4,TRUE
4082,6,0,6,FALSE
33322,1,0,4,TRUE
27493,4,1,2,TRUE
59119,4,0,3,FALSE
19962,3,1,1,TRUE
64646,4,1,5,TRUE
86381,3,1,1,FALSE
54358,1,1,5,FALSE
31997,7,1,1,FALSE
68774,0,0,1,FALSE
10688,4,0,1,TRUE
21988,1,0,5,FALSE
4902,2,1,0,TRUE
41128,0,0,3,TRUE
21934,5,1,3,TRUE
10404,6,0,0,TRUE
30021,7,1,0,FALSE
72858,5,0,4,TRUE
44194,0,0,2,FALSE
83361,6,0,4,TRUE
61098,1,1,5,FALSE
408,2,1,3,FALSE
80636,0,0,2,FALSE
17027,0,0,3,FALSE
29979,4,0,3,TRUE
83776,6,0,5,FALSE
58386,0,0,5,FALSE
70004,2,1,3,TRUE
18882,3,0,1,FALSE
501,1,1,6,FALSE
7702,4,1,5,FALSE
76666,3,1,3,FALSE
85072,1,0,0,TRUE
59384,6,1,3,FALSE
17704,3,1,1,FALSE
12891,4,0,2,TRUE
31758,7,0,6,FALSE
10071,5,0,0,TRUE
56790,5,0,1,TRUE
33832,0,1,3,TRUE
69543,5,0,4,TRUE
36846,7,1,5,TRUE
57545,6,0,1,TRUE
44551,6,1,6,FALSE
80008,3,0,4,TRUE
50486,3,1,0,TRUE
43108,5,1,6,FALSE
64006,5,0,6,FALSE
40078,2,0,1,TRUE
29095,7,0,0,FALSE
8170,3,0,6,FALSE
13430,1,0,1,FALSE
36859,2,0,5,TRUE
48687,3,0,1,TRUE
68013,5,0,6,FALSE
13542,3,1,2,TRUE
6338,1,0,6,FALSE
11189,6,0,6,FALSE
40302,0,1,3,FALSE
21268,1,1,2,TRUE
57680,4,1,2,FALSE
31933,6,0,3,FALSE
66600,4,0,3,FALSE
32838,1,0,5,FALSE
60539,6,1,4,TRUE
76813,6,1,2,FALSE
86117,3,0,1,FALSE
40196,1,0,2,TRUE
3231,5,0,6,TRUE
13418,4,0,3,TRUE
6298,1,1,3,FALSE
26022,5,1,4,FALSE
56897,0,1,6,FALSE
31443,7,1,6,FALSE
75576,3,1,4,TRUE
47145,4,0,2,FALSE
56126,6,0,1,TRUE
71068,1,1,2,FALSE
63260,6,1,0,TRUE
77263,1,0,1,TRUE
33459,2,0,1,TRUE
71487,1,1,5,FALSE
13226,0,1,0,FALSE
31090,4,0,6,FALSE
71766,7,1,3,TRUE
7047,5,1,3,FALSE
29414,3,0,2,TRUE
65009,4,1,1,TRUE
34100,2,1,5,FALSE
27559,2,0,6,TRUE
31653,6,1,2,TRUE
79623,6,1,2,TRUE
20155,4,1,6,FALSE
77887,7,0,0,FALSE
33404,0,0,6,FALSE
26233,7,0,4,TRUE
37323,6,0,5,FALSE
76675,6,1,4,FALSE
37067,3,0,5,TRUE
42047,2,1,5,TRUE
42587,2,1,1,FALSE
76867,7,1,3,FALSE
61877,1,0,5,TRUE
12557,5,1,4,FALSE
3807,2,1,2,FALSE
21725,3,0,2,TRUE
57138,0,1,3,FALSE
56920,3,0,0,TRUE
73947,3,1,4,FALSE
25805,1,1,1,FALSE
61393,2,0,1,TRUE
54762,1,1,4,TRUE
35787,2,1,2,TRUE
15603,6,0,2,TRUE
73782,3,0,6,TRUE
53350,1,1,0,FALSE
85957,5,1,1,FALSE
16900,6,1,1,FALSE
52491,6,0,1,FALSE
5623,1,1,5,TRUE
19653,7,0,1,TRUE
714,7,0,0,TRUE
81309,7,0,3,FALSE
61780,3,1,0,TRUE
76546,1,1,2,FALSE
8222,2,1,0,FALSE
16581,4,1,2,FALSE
84569,6,0,3,TRUE
33505,6,1,0,TRUE
78902,1,0,6,FALSE
68346,3,1,0,FALSE
38874,5,1,5,FALSE
69741,4,1,0,TRUE
45522,7,0,2,FALSE
935,6,1,2,FALSE
64593,3,0,1,FALSE
9576,6,1,3,FALSE
49552,3,1,5,TRUE
14073,4,1,0,TRUE
17591,4,0,3,TRUE
11048,1,0,2,TRUE
66675,2,0,0,FALSE
37290,3,0,4,TRUE
45696,5,0,4,TRUE
5974,0,1,0,FALSE
50164,4,0,2,TRUE
43772,7,0,2,FALSE
81706,5,1,5,FALSE
45686,1,1,2,FALSE
12317,6,1,6,FALSE
20982,0,0,3,FALSE
16544,4,1,6,FALSE
85930,5,0,3,FALSE
39797,2,1,2,TRUE
13367,6,1,0,TRUE
29981,0,1,5,FALSE
72853,2,1,5,FALSE
12341,1,0,4,TRUE
52495,2,0,2,FALSE
61404,3,0,5,TRUE
36825,5,1,0,TRUE
73083,6,1,4,FALSE
84195,3,1,3,FALSE
69941,2,0,1,TRUE
14288,0,0,5,FALSE
57123,1,0,0,FALSE
39583,6,1,4,FALSE
264,2,1,5,FALSE
53631,0,1,2,FALSE
35522,6,0,4,TRUE
44493,5,0,0,FALSE
13562,4,1,2,FALSE
63903,7,1,4,FALSE
62025,4,1,6,FALSE
45160,7,0,6,TRUE
23388,5,1,5,TRUE
13863,7,1,5,FALSE
11106,2,1,1,TRUE
14189,7,0,6,FALSE
55582,1,1,1,FALSE
83198,6,1,0,TRUE
14242,5,1,3,FALSE
1835,4,1,0,FALSE
20323,3,1,4,TRUE
85471,6,1,6,FALSE
73429,6,1,2,FALSE
83157,0,0,6,FALSE
76791,2,1,3,TRUE
3985,7,0,0,TRUE
5051,4,0,3,FALSE
85670,3,1,3,TRUE
28466,6,1,1,TRUE
54940,6,1,4,FALSE
12970,0,1,2,FALSE
34409,3,0,1,FALSE
51951,3,1,6,TRUE
39205,0,1,5,FALSE
39802,7,1,3,FALSE
24055,6,1,6,FALSE
26012,2,0,1,FALSE
84186,3,0,1,FALSE
79037,7,0,2,TRUE
84705,4,1,4,TRUE
39116,5,1,5,TRUE
71293,2,1,2,FALSE
86471,4,0,5,FALSE
730,7,0,3,FALSE
31676,6,0,0,FALSE
58914,2,1,1,TRUE
64257,4,1,5,FALSE
